"NE_articles","word","n","total","tf","idf","tf_idf"
"Northeast Article 13","did",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","die",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","different",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","difficult",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","dioxide",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","director",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","display",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","document",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","domestic",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","doom.what",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","down",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","downplay",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","drain",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","due",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","dynamic",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","each",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","earth",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","earth's",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","economics",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","economist",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","economy",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","effect",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","effects",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","eighty",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","embarrasses",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","emotional",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","emotions",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","end",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","endorsed",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","englishpublication",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","epa",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","equal",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","equals",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","especially",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","estimate",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","europe",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","everything",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","evidence",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","exact",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","expectations",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","extent",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","faced",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","fail",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","failure",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","fallen",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","falls",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","fear",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","fears",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","feedback",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","feet",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","fellow",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","few",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","find",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","five",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","focus",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","food",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","forget",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","form",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","former",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","forward",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","fossil",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","foundation",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","frequently",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","fuel",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","fund",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","futility",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","game",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","gases",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","gdp.dice",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","generations",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","george",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","given",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","gold",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","gore's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","greatly",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","gross",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","half",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","hansen's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","harvard",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","having",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","hawking.adding",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","he",1,1929,0.000518403317781234,0.628608659422374,0.000325872814630572
"Northeast Article 13","head",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","hence.regardless",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","highest",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","hillary",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","himself",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","hoax",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","hoping",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","how",1,1929,0.000518403317781234,0.510825623765991,0.000264813698167958
"Northeast Article 13","human",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","hyperbolic",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","i",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","ice",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","identical",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","ignore",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","illustration",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","immense",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","impact",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","implies",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","importance",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","important",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","impossible",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","improve",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","improved",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","inability",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","incoming",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","inconsequential.the",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","increase",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","industry",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","infinite",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","influence",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","infrastructure",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","institute",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","integrated",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","intends",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","intent",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","intergovernmental",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","international",1,1929,0.000518403317781234,0.628608659422374,0.000325872814630572
"Northeast Article 13","inundation",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","irrevocable",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","issued",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","it.proponents",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","it.the",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","james",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","john",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","joint",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","just",1,1929,0.000518403317781234,0.22314355131421,0.000115678357342773
"Northeast Article 13","kerry",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","kill",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","killed",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","kinds",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","landmark",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","large",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","larger",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","late",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","leading",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","least",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","left",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","less",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","listed",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","live",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","living",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","load",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","look",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","looking",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","loops",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","losing",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","lost",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","lot",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","lower",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","lowest",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","magazinesubject",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","magnitude",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","make",1,1929,0.000518403317781234,0.510825623765991,0.000264813698167958
"Northeast Article 13","manageable",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","manhattan",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","margin",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","marginal",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","martin",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","matter",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","may",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","mckibben",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","meaningful",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","meeting",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","methodologies",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","meyer",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","minimal",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","mirror",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","mit's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","mitt",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","morning",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","move",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","movement",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","movement's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","mr",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","multiple",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","nasa",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","nation",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","nations",1,1929,0.000518403317781234,0.628608659422374,0.000325872814630572
"Northeast Article 13","nearly",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","need",1,1929,0.000518403317781234,0.628608659422374,0.000325872814630572
"Northeast Article 13","new",1,1929,0.000518403317781234,0.405465108108164,0.000210194457287799
"Northeast Article 13","nominee",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","non",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","nonetheless",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","nor",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","nordhaus",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","nothings",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","obey",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","odds",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","offering",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","on.china",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","one's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","one.that",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","ones",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","opponents",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","opportunity",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","organization",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","outlier",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","outlined",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","output",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","pachauri's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","page",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","pakistan",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","panel",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","panic",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","papers",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","parties",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","partisans",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","party",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","paths",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","per",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","perfect",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","person",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","peter",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","picture",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","place",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","plummeted",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","political",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","poor",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","population",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","poses",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","positive",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","post",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","potential",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","presidency",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","presidents",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","primary",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","prior",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","probably",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","proceeds",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","product",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","program",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","progress",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","projects",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","promised",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","prophecies",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","prosperity",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","provides",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","purported",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","pursuing",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","quantify",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","quarters",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","raises",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","rajendra",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reaching",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","reactions",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reading",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","really",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","reasonable",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","record.conversely",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reflected",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","regulation",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","relative",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","remaining",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","repeat",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","report",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","reportedly",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","represent",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","represents",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","republicans",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","requires",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","rescinding",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","resemblance",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","resilience",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","resources",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","return",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reverse",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reversed",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reverses",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","reversing",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","rise",1,1929,0.000518403317781234,0.628608659422374,0.000325872814630572
"Northeast Article 13","risk",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","romney",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","runaway",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","s",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","same",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","saying",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","scenarios",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","scientist",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","scientists",1,1929,0.000518403317781234,1.09861228866811,0.000569524255400783
"Northeast Article 13","second",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","secretary",1,1929,0.000518403317781234,1.6094379124341,0.00083433795356874
"Northeast Article 13","see",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","senior",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","separately",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","serious",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","shave",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","sheets",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","show",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","significant",1,1929,0.000518403317781234,0.762140052046897,0.000395095931595073
"Northeast Article 13","significantly",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","since",1,1929,0.000518403317781234,0.916290731874155,0.000475008155455757
"Northeast Article 13","sits",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","six",1,1929,0.000518403317781234,0.628608659422374,0.000325872814630572
"Northeast Article 13","society",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","society's",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","solving",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","spiral",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","square",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","staffer",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","states",1,1929,0.000518403317781234,0.310154928303839,0.000160785343858911
"Northeast Article 13","stormed",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","story",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","strategy",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","submit",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","substantially",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","such",1,1929,0.000518403317781234,0.405465108108164,0.000210194457287799
"Northeast Article 13","suffer",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","suggested",1,1929,0.000518403317781234,2.01490302054226,0.00104453241085654
"Northeast Article 13","support",1,1929,0.000518403317781234,1.32175583998232,0.000685202612743556
"Northeast Article 13","surely",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
"Northeast Article 13","surpasses",1,1929,0.000518403317781234,2.70805020110221,0.00140386220896952
