"newspapers","word","n","total","tf","idf","tf_idf"
"The Salt Lake Tribune","conversation",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","cool",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","creating",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","creative",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","credence",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","curbelo",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","damaged",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","dealing",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","demand",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","develop",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","developed",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","diffenbaugh",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","disposing",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","disturbing",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","downplaying",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","draw",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","dump",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","e",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","endorsed",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","examined",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","explaining",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","explanation",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","features",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","field",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","florida",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","force",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","generate",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","gop",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","grid",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","groups",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","hear",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","ida's",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","improved",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","intensity",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","kennedy",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","lake",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","largely",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","losses",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","manage",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","media",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","multiple",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","nighttime",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","normal",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","number",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","opposite",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","panels",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","papers",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","parties",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","patton",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","press",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","pressed",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","probable",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","ready",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","references",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","regulatory",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","replied",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","requests",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","responsibly",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","running",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","runs",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","salt",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","sanders",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","section",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","serious",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","social",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","spokesman",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","standby",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","started",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","studying",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","stuff",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","sustainability",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","talk",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","they're",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","told",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","tom",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","topic",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","turbines",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","twice",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","ultimately",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","unprepared",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","utah",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","vano",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","wants",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
"The Salt Lake Tribune","website",2,5491,0.000364232380258605,1.09861228866811,0.000400150168882939
